filename,xmin,ymin,xmax,ymax,class,width,height
db72.jpg,929,476,1168,727,object,2272,1704
db72.jpg,2006,1235,2258,1492,object,2272,1704
db72.jpg,1350,867,1601,1155,object,2272,1704
db72.jpg,765,1264,943,1487,object,2272,1704
db72.jpg,2041,456,2272,777,object,2272,1704
db72.jpg,1126,852,1386,1190,object,2272,1704
db72.jpg,902,308,1064,397,object,2272,1704
db72.jpg,1439,255,1611,369,object,2272,1704
db72.jpg,910,186,1056,296,object,2272,1704
db72.jpg,1091,289,1234,395,object,2272,1704
db72.jpg,1280,252,1420,373,object,2272,1704
db72.jpg,481,852,703,1152,object,2272,1704
db72.jpg,328,186,480,299,object,2272,1704
db72.jpg,230,817,466,1127,object,2272,1704
db72.jpg,934,949,1111,1168,object,2272,1704
db72.jpg,1829,1250,2008,1500,object,2272,1704
db73.jpg,6,295,96,397,object,2272,1704
db73.jpg,70,1364,281,1655,object,2272,1704
db73.jpg,952,1401,1166,1685,object,2272,1704
db73.jpg,735,1395,933,1660,object,2272,1704
db73.jpg,508,1393,723,1677,object,2272,1704
db73.jpg,468,276,618,376,object,2272,1704
db73.jpg,1713,558,1973,852,object,2272,1704
db73.jpg,125,301,256,395,object,2272,1704
db73.jpg,642,391,833,505,object,2272,1704
db73.jpg,3,400,106,502,object,2272,1704
db73.jpg,300,1403,493,1662,object,2272,1704
db73.jpg,131,205,266,297,object,2272,1704
db73.jpg,1173,1415,1417,1704,object,2272,1704
db73.jpg,1011,155,1206,272,object,2272,1704
db73.jpg,2181,187,2272,270,object,2272,1704
db73.jpg,2176,280,2263,390,object,2272,1704
db73.jpg,2171,410,2258,490,object,2272,1704
db73.jpg,1978,410,2088,512,object,2272,1704
db73.jpg,733,752,931,897,object,2272,1704
db73.jpg,11,577,226,860,object,2272,1704
db73.jpg,1683,1410,1881,1700,object,2272,1704
db73.jpg,1893,1415,2083,1685,object,2272,1704
db73.jpg,2141,1415,2261,1704,object,2272,1704
db73.jpg,1402,987,1668,1307,object,2272,1704
db73.jpg,2104,1042,2267,1292,object,2272,1704
db73.jpg,813,177,1001,272,object,2272,1704
db73.jpg,493,394,633,500,object,2272,1704
db73.jpg,289,282,433,395,object,2272,1704
db73.jpg,1657,983,1871,1300,object,2272,1704
db73.jpg,931,983,1158,1307,object,2272,1704
db73.jpg,479,1031,683,1262,object,2272,1704
db73.jpg,1450,555,1713,867,object,2272,1704
db73.jpg,234,944,466,1280,object,2272,1704
db73.jpg,264,594,491,872,object,2272,1704
db73.jpg,1201,609,1446,887,object,2272,1704
db73.jpg,1879,964,2098,1275,object,2272,1704
db73.jpg,1167,977,1413,1330,object,2272,1704
db73.jpg,1447,1401,1676,1685,object,2272,1704
db73.jpg,936,544,1216,887,object,2272,1704
db73.jpg,1024,268,1211,390,object,2272,1704
db73.jpg,824,272,1008,385,object,2272,1704
db73.jpg,492,589,731,890,object,2272,1704
db73.jpg,1245,410,1422,492,object,2272,1704
db73.jpg,1585,264,1766,385,object,2272,1704
db73.jpg,843,388,1016,495,object,2272,1704
db73.jpg,1034,397,1210,487,object,2272,1704
db73.jpg,687,984,938,1305,object,2272,1704
db73.jpg,126,400,261,500,object,2272,1704
db73.jpg,61,971,231,1277,object,2272,1704
db73.jpg,1789,387,1956,480,object,2272,1704
db73.jpg,1231,270,1418,391,object,2272,1704
db73.jpg,1785,256,1949,377,object,2272,1704
db73.jpg,1584,389,1743,482,object,2272,1704
db73.jpg,300,409,426,495,object,2272,1704
db74.jpg,1754,1081,1943,1285,object,2272,1704
db74.jpg,263,1400,571,1527,object,2272,1704
db74.jpg,588,1520,966,1702,object,2272,1704
db74.jpg,590,1378,991,1515,object,2272,1704
db74.jpg,1057,1422,1358,1528,object,2272,1704
db74.jpg,203,1536,511,1704,object,2272,1704
db74.jpg,1909,1591,2261,1697,object,2272,1704
db74.jpg,1879,1472,2258,1572,object,2272,1704
db74.jpg,846,1032,1063,1252,object,2272,1704
db74.jpg,1978,227,2168,585,object,2272,1704
db74.jpg,1958,667,2146,947,object,2272,1704
db74.jpg,238,1025,403,1222,object,2272,1704
db74.jpg,421,1012,638,1245,object,2272,1704
db74.jpg,8,1392,236,1515,object,2272,1704
db74.jpg,3,1522,158,1667,object,2272,1704
db74.jpg,1053,1562,1423,1697,object,2272,1704
db74.jpg,311,270,528,542,object,2272,1704
db74.jpg,1718,225,1946,567,object,2272,1704
db74.jpg,1732,680,1971,940,object,2272,1704
db74.jpg,11,665,153,910,object,2272,1704
db74.jpg,1518,1044,1758,1272,object,2272,1704
db74.jpg,548,296,738,532,object,2272,1704
db74.jpg,1009,255,1246,577,object,2272,1704
db74.jpg,1250,235,1491,557,object,2272,1704
db74.jpg,1249,664,1501,942,object,2272,1704
db74.jpg,1020,661,1243,942,object,2272,1704
db74.jpg,799,661,1018,932,object,2272,1704
db74.jpg,1509,651,1746,970,object,2272,1704
db74.jpg,119,277,308,547,object,2272,1704
db74.jpg,389,664,586,925,object,2272,1704
db74.jpg,1959,1072,2178,1305,object,2272,1704
db74.jpg,1489,213,1703,540,object,2272,1704
db74.jpg,1307,1034,1553,1282,object,2272,1704
db74.jpg,776,250,1008,547,object,2272,1704
db74.jpg,645,1038,841,1235,object,2272,1704
db74.jpg,1062,1042,1313,1280,object,2272,1704
db74.jpg,168,655,376,930,object,2272,1704
db74.jpg,597,654,806,927,object,2272,1704
db75.jpg,16,625,173,787,object,2272,1704
db75.jpg,1872,329,2146,505,object,2272,1704
db75.jpg,313,628,508,845,object,2272,1704
db75.jpg,526,637,716,847,object,2272,1704
db75.jpg,731,615,936,817,object,2272,1704
db75.jpg,2053,660,2256,900,object,2272,1704
db75.jpg,56,980,338,1122,object,2272,1704
db75.jpg,1936,1085,2261,1400,object,2272,1704
db75.jpg,181,2,353,135,object,2272,1704
db75.jpg,381,20,573,115,object,2272,1704
db75.jpg,606,12,836,152,object,2272,1704
db75.jpg,1101,10,1336,140,object,2272,1704
db75.jpg,1351,7,1626,132,object,2272,1704
db75.jpg,1623,12,1838,132,object,2272,1704
db75.jpg,1846,12,2108,155,object,2272,1704
db75.jpg,361,1026,668,1155,object,2272,1704
db75.jpg,1623,232,1841,560,object,2272,1704
db75.jpg,856,10,1088,142,object,2272,1704
db75.jpg,89,239,263,530,object,2272,1704
db75.jpg,1398,632,1611,905,object,2272,1704
db75.jpg,1,1121,293,1287,object,2272,1704
db75.jpg,683,232,878,520,object,2272,1704
db75.jpg,929,633,1188,852,object,2272,1704
db75.jpg,1109,252,1356,522,object,2272,1704
db75.jpg,1348,226,1638,520,object,2272,1704
db75.jpg,1101,1152,1543,1300,object,2272,1704
db75.jpg,475,266,663,530,object,2272,1704
db75.jpg,893,227,1113,527,object,2272,1704
db75.jpg,1185,630,1406,872,object,2272,1704
db75.jpg,697,1109,1081,1347,object,2272,1704
db75.jpg,258,223,483,530,object,2272,1704
db75.jpg,320,1142,618,1322,object,2272,1704
db75.jpg,1141,1007,1526,1170,object,2272,1704
db75.jpg,1610,651,1826,880,object,2272,1704
db75.jpg,1835,661,2053,890,object,2272,1704
db75.jpg,707,991,1063,1112,object,2272,1704
db76.jpg,136,672,301,807,object,2272,1704
db76.jpg,633,615,843,847,object,2272,1704
db76.jpg,1322,636,1578,867,object,2272,1704
db76.jpg,1906,1169,2236,1377,object,2272,1704
db76.jpg,1873,1040,2211,1148,object,2272,1704
db76.jpg,1828,611,2036,820,object,2272,1704
db76.jpg,490,1253,872,1427,object,2272,1704
db76.jpg,46,192,223,345,object,2272,1704
db76.jpg,986,1042,1341,1132,object,2272,1704
db76.jpg,298,610,481,692,object,2272,1704
db76.jpg,326,695,493,800,object,2272,1704
db76.jpg,1086,162,1318,512,object,2272,1704
db76.jpg,193,75,376,182,object,2272,1704
db76.jpg,241,192,423,327,object,2272,1704
db76.jpg,8,1,191,97,object,2272,1704
db76.jpg,11,95,231,175,object,2272,1704
db76.jpg,3,497,116,782,object,2272,1704
db76.jpg,538,1042,912,1111,object,2272,1704
db76.jpg,533,1115,899,1203,object,2272,1704
db76.jpg,562,189,826,500,object,2272,1704
db76.jpg,2053,618,2211,822,object,2272,1704
db76.jpg,280,441,458,607,object,2272,1704
db76.jpg,802,163,1053,482,object,2272,1704
db76.jpg,128,938,457,1030,object,2272,1704
db76.jpg,997,1250,1340,1393,object,2272,1704
db76.jpg,1466,1239,1778,1392,object,2272,1704
db76.jpg,1461,1073,1749,1206,object,2272,1704
db76.jpg,112,509,308,657,object,2272,1704
db76.jpg,1339,171,1583,522,object,2272,1704
db76.jpg,1845,142,2126,512,object,2272,1704
db76.jpg,1575,624,1836,847,object,2272,1704
db76.jpg,32,1240,374,1402,object,2272,1704
db76.jpg,997,1107,1347,1208,object,2272,1704
db76.jpg,852,632,1096,855,object,2272,1704
db76.jpg,89,1064,425,1183,object,2272,1704
db76.jpg,1589,165,1851,502,object,2272,1704
db77.jpg,81,890,261,962,object,2272,1704
db77.jpg,83,767,228,875,object,2272,1704
db77.jpg,3,390,96,507,object,2272,1704
db77.jpg,615,1402,841,1627,object,2272,1704
db77.jpg,93,397,276,500,object,2272,1704
db77.jpg,131,1310,316,1445,object,2272,1704
db77.jpg,315,1360,493,1442,object,2272,1704
db77.jpg,268,880,393,977,object,2272,1704
db77.jpg,6,270,88,377,object,2272,1704
db77.jpg,281,1000,418,1100,object,2272,1704
db77.jpg,1,880,74,962,object,2272,1704
db77.jpg,1,1485,132,1567,object,2272,1704
db77.jpg,311,1235,488,1365,object,2272,1704
db77.jpg,316,1462,508,1580,object,2272,1704
db77.jpg,1778,1415,1983,1597,object,2272,1704
db77.jpg,1991,1420,2233,1612,object,2272,1704
db77.jpg,2051,1015,2272,1244,object,2272,1704
db77.jpg,1334,1411,1543,1630,object,2272,1704
db77.jpg,1,970,79,1091,object,2272,1704
db77.jpg,1,1415,119,1478,object,2272,1704
db77.jpg,1,1227,89,1326,object,2272,1704
db77.jpg,2,1327,107,1410,object,2272,1704
db77.jpg,143,1452,321,1560,object,2272,1704
db77.jpg,848,1403,1068,1632,object,2272,1704
db77.jpg,3,517,106,627,object,2272,1704
db77.jpg,1848,50,2131,387,object,2272,1704
db77.jpg,1559,1404,1763,1647,object,2272,1704
db77.jpg,1558,981,1811,1305,object,2272,1704
db77.jpg,818,996,1048,1297,object,2272,1704
db77.jpg,1314,14,1598,392,object,2272,1704
db77.jpg,1066,991,1313,1282,object,2272,1704
db77.jpg,1570,532,1828,920,object,2272,1704
db77.jpg,2064,506,2263,860,object,2272,1704
db77.jpg,1606,48,1851,402,object,2272,1704
db77.jpg,1063,8,1321,412,object,2272,1704
db77.jpg,1813,979,2048,1287,object,2272,1704
db77.jpg,1302,533,1581,902,object,2272,1704
db77.jpg,515,520,776,875,object,2272,1704
db77.jpg,1313,986,1553,1295,object,2272,1704
db77.jpg,465,43,758,405,object,2272,1704
db77.jpg,92,275,255,365,object,2272,1704
db77.jpg,747,17,1048,387,object,2272,1704
db77.jpg,111,984,250,1102,object,2272,1704
db77.jpg,1050,556,1303,890,object,2272,1704
db77.jpg,774,509,1038,862,object,2272,1704
db77.jpg,582,976,811,1280,object,2272,1704
db77.jpg,1843,602,2068,850,object,2272,1704
db77.jpg,159,515,293,615,object,2272,1704
db78.jpg,258,357,393,410,object,2272,1704
db78.jpg,256,250,403,342,object,2272,1704
db78.jpg,98,522,238,600,object,2272,1704
db78.jpg,101,445,231,520,object,2272,1704
db78.jpg,91,365,243,422,object,2272,1704
db78.jpg,91,267,256,335,object,2272,1704
db78.jpg,8,527,73,600,object,2272,1704
db78.jpg,1104,1496,1313,1692,object,2272,1704
db78.jpg,3,365,88,427,object,2272,1704
db78.jpg,1829,1487,2093,1704,object,2272,1704
db78.jpg,312,1467,443,1574,object,2272,1704
db78.jpg,144,1449,292,1561,object,2272,1704
db78.jpg,597,1477,848,1704,object,2272,1704
db78.jpg,248,437,371,510,object,2272,1704
db78.jpg,3,432,81,507,object,2272,1704
db78.jpg,258,520,351,590,object,2272,1704
db78.jpg,906,222,1061,372,object,2272,1704
db78.jpg,8,770,188,880,object,2272,1704
db78.jpg,2101,380,2258,487,object,2272,1704
db78.jpg,1323,1493,1583,1704,object,2272,1704
db78.jpg,2101,292,2251,367,object,2272,1704
db78.jpg,1288,165,1453,240,object,2272,1704
db78.jpg,1476,150,1656,265,object,2272,1704
db78.jpg,748,372,901,507,object,2272,1704
db78.jpg,8,670,151,732,object,2272,1704
db78.jpg,318,1342,451,1450,object,2272,1704
db78.jpg,11,1342,121,1450,object,2272,1704
db78.jpg,6,1240,126,1332,object,2272,1704
db78.jpg,123,1347,308,1442,object,2272,1704
db78.jpg,183,675,363,762,object,2272,1704
db78.jpg,18,997,191,1105,object,2272,1704
db78.jpg,13,877,183,987,object,2272,1704
db78.jpg,11,1457,113,1552,object,2272,1704
db78.jpg,1585,1486,1835,1704,object,2272,1704
db78.jpg,183,890,373,995,object,2272,1704
db78.jpg,1831,1078,2093,1347,object,2272,1704
db78.jpg,1349,573,1608,917,object,2272,1704
db78.jpg,1082,575,1346,917,object,2272,1704
db78.jpg,2102,724,2251,911,object,2272,1704
db78.jpg,1856,595,2071,915,object,2272,1704
db78.jpg,1316,1007,1603,1387,object,2272,1704
db78.jpg,1592,1015,1836,1370,object,2272,1704
db78.jpg,1075,267,1248,383,object,2272,1704
db78.jpg,1607,597,1848,912,object,2272,1704
db78.jpg,548,575,811,940,object,2272,1704
db78.jpg,902,372,1063,502,object,2272,1704
db78.jpg,830,1475,1083,1704,object,2272,1704
db78.jpg,806,1020,1068,1352,object,2272,1704
db78.jpg,1900,250,2060,384,object,2272,1704
db78.jpg,534,1007,813,1350,object,2272,1704
db78.jpg,1061,1022,1321,1377,object,2272,1704
db78.jpg,819,555,1076,925,object,2272,1704
db78.jpg,1476,277,1663,380,object,2272,1704
db78.jpg,1282,251,1486,395,object,2272,1704
db78.jpg,2092,1036,2261,1345,object,2272,1704
db78.jpg,1919,413,2081,494,object,2272,1704
db78.jpg,1698,404,1860,479,object,2272,1704
db78.jpg,1699,225,1855,375,object,2272,1704
db78.jpg,738,225,898,360,object,2272,1704
db78.jpg,202,771,371,885,object,2272,1704
db78.jpg,1092,145,1241,251,object,2272,1704
db78.jpg,1,269,108,350,object,2272,1704
db78.jpg,129,1213,303,1347,object,2272,1704
db78.jpg,623,385,733,481,object,2272,1704
db78.jpg,1081,400,1258,489,object,2272,1704
db78.jpg,205,1000,376,1115,object,2272,1704
db78.jpg,1486,381,1668,490,object,2272,1704
db78.jpg,1275,385,1491,485,object,2272,1704
db79.jpg,1267,1117,1425,1242,object,2272,1704
db79.jpg,320,1581,515,1688,object,2272,1704
db79.jpg,338,1470,550,1566,object,2272,1704
db79.jpg,315,1356,523,1462,object,2272,1704
db79.jpg,1894,1123,2118,1475,object,2272,1704
db79.jpg,1697,1108,1875,1247,object,2272,1704
db79.jpg,54,1563,249,1685,object,2272,1704
db79.jpg,560,521,728,662,object,2272,1704
db79.jpg,170,470,368,592,object,2272,1704
db79.jpg,736,351,911,517,object,2272,1704
db79.jpg,178,582,363,687,object,2272,1704
db79.jpg,731,520,908,665,object,2272,1704
db79.jpg,1473,989,1655,1087,object,2272,1704
db79.jpg,59,1028,284,1123,object,2272,1704
db79.jpg,165,361,368,462,object,2272,1704
db79.jpg,47,1446,262,1563,object,2272,1704
db79.jpg,1057,1108,1221,1236,object,2272,1704
db79.jpg,890,1405,1069,1520,object,2272,1704
db79.jpg,611,1507,783,1655,object,2272,1704
db79.jpg,6,290,166,382,object,2272,1704
db79.jpg,1581,1495,1761,1662,object,2272,1704
db79.jpg,1086,1505,1286,1635,object,2272,1704
db79.jpg,1167,365,1343,447,object,2272,1704
db79.jpg,616,1392,818,1507,object,2272,1704
db79.jpg,1466,715,1673,852,object,2272,1704
db79.jpg,1223,720,1428,832,object,2272,1704
db79.jpg,1051,725,1223,840,object,2272,1704
db79.jpg,1676,965,1876,1090,object,2272,1704
db79.jpg,736,200,903,350,object,2272,1704
db79.jpg,376,570,578,667,object,2272,1704
db79.jpg,383,457,548,567,object,2272,1704
db79.jpg,398,352,566,455,object,2272,1704
db79.jpg,358,242,576,340,object,2272,1704
db79.jpg,178,250,366,352,object,2272,1704
db79.jpg,11,582,163,682,object,2272,1704
db79.jpg,3,492,163,575,object,2272,1704
db79.jpg,8,387,158,480,object,2272,1704
db79.jpg,872,1565,1069,1694,object,2272,1704
db79.jpg,1678,821,1893,962,object,2272,1704
db79.jpg,1336,1517,1538,1650,object,2272,1704
db79.jpg,51,814,268,905,object,2272,1704
db79.jpg,1387,268,1539,357,object,2272,1704
db79.jpg,1056,974,1215,1103,object,2272,1704
db79.jpg,1157,460,1354,556,object,2272,1704
db79.jpg,1374,562,1554,647,object,2272,1704
db79.jpg,1056,847,1213,966,object,2272,1704
db79.jpg,906,512,1086,670,object,2272,1704
db79.jpg,1241,848,1424,975,object,2272,1704
db79.jpg,1598,566,1769,657,object,2272,1704
db79.jpg,910,346,1098,517,object,2272,1704
db79.jpg,1486,1121,1672,1252,object,2272,1704
db79.jpg,346,1145,564,1260,object,2272,1704
db79.jpg,1910,632,2153,1055,object,2272,1704
db79.jpg,1960,363,2134,587,object,2272,1704
db79.jpg,1091,1358,1308,1515,object,2272,1704
db79.jpg,1327,1372,1563,1532,object,2272,1704
db79.jpg,1389,479,1541,549,object,2272,1704
db79.jpg,335,913,556,1019,object,2272,1704
db79.jpg,822,762,1000,848,object,2272,1704
db79.jpg,1162,265,1354,351,object,2272,1704
db79.jpg,1584,456,1773,562,object,2272,1704
db79.jpg,1578,360,1776,442,object,2272,1704
db79.jpg,1462,847,1650,971,object,2272,1704
db79.jpg,829,863,991,966,object,2272,1704
db79.jpg,348,1041,562,1118,object,2272,1704
db79.jpg,831,996,1006,1111,object,2272,1704
db79.jpg,613,1127,779,1227,object,2272,1704
db79.jpg,574,346,733,507,object,2272,1704
db79.jpg,827,1147,1007,1248,object,2272,1704
db79.jpg,80,1146,280,1241,object,2272,1704
db79.jpg,609,1007,779,1114,object,2272,1704
db79.jpg,1384,356,1549,458,object,2272,1704
db79.jpg,596,765,771,848,object,2272,1704
db79.jpg,1177,562,1343,652,object,2272,1704
db79.jpg,908,169,1078,345,object,2272,1704
db79.jpg,1248,979,1418,1104,object,2272,1704
db79.jpg,62,906,268,1018,object,2272,1704
db79.jpg,1581,259,1757,344,object,2272,1704
db79.jpg,606,875,775,970,object,2272,1704
db80.jpg,1148,1395,1383,1500,object,2272,1704
db80.jpg,141,1475,363,1555,object,2272,1704
db80.jpg,911,1490,1128,1567,object,2272,1704
db80.jpg,903,1387,1138,1492,object,2272,1704
db80.jpg,666,1487,893,1567,object,2272,1704
db80.jpg,363,1497,616,1575,object,2272,1704
db80.jpg,348,1422,588,1492,object,2272,1704
db80.jpg,128,1417,328,1467,object,2272,1704
db80.jpg,431,999,624,1076,object,2272,1704
db80.jpg,670,1394,880,1495,object,2272,1704
db80.jpg,377,1343,580,1433,object,2272,1704
db80.jpg,1761,148,1932,245,object,2272,1704
db80.jpg,1156,1306,1374,1428,object,2272,1704
db80.jpg,397,688,618,764,object,2272,1704
db80.jpg,674,1307,875,1408,object,2272,1704
db80.jpg,1151,1505,1373,1587,object,2272,1704
db80.jpg,121,1307,323,1400,object,2272,1704
db80.jpg,1393,1432,1573,1570,object,2272,1704
db80.jpg,1991,420,2191,770,object,2272,1704
db80.jpg,1593,1455,1776,1562,object,2272,1704
db80.jpg,1878,905,2103,1227,object,2272,1704
db80.jpg,1118,417,1267,529,object,2272,1704
db80.jpg,1998,5,2216,325,object,2272,1704
db80.jpg,1508,10,1698,115,object,2272,1704
db80.jpg,1276,5,1496,117,object,2272,1704
db80.jpg,1063,7,1278,122,object,2272,1704
db80.jpg,838,17,1048,132,object,2272,1704
db80.jpg,641,52,813,140,object,2272,1704
db80.jpg,1591,1332,1796,1457,object,2272,1704
db80.jpg,683,835,901,950,object,2272,1704
db80.jpg,936,837,1138,947,object,2272,1704
db80.jpg,1153,947,1351,1080,object,2272,1704
db80.jpg,1153,810,1348,940,object,2272,1704
db80.jpg,1398,950,1578,1080,object,2272,1704
db80.jpg,1613,935,1818,1062,object,2272,1704
db80.jpg,1618,787,1791,935,object,2272,1704
db80.jpg,2131,1360,2253,1602,object,2272,1704
db80.jpg,1881,1317,2111,1597,object,2272,1704
db80.jpg,951,945,1123,1072,object,2272,1704
db80.jpg,172,995,372,1073,object,2272,1704
db80.jpg,954,712,1129,824,object,2272,1704
db80.jpg,413,771,623,868,object,2272,1704
db80.jpg,127,243,329,350,object,2272,1704
db80.jpg,150,361,344,458,object,2272,1704
db80.jpg,1535,281,1712,397,object,2272,1704
db80.jpg,1543,433,1708,550,object,2272,1704
db80.jpg,1529,149,1707,263,object,2272,1704
db80.jpg,890,296,1063,421,object,2272,1704
db80.jpg,677,438,837,561,object,2272,1704
db80.jpg,418,887,614,983,object,2272,1704
db80.jpg,420,461,627,579,object,2272,1704
db80.jpg,402,349,622,454,object,2272,1704
db80.jpg,676,690,903,850,object,2272,1704
db80.jpg,1156,702,1361,817,object,2272,1704
db80.jpg,684,950,903,1082,object,2272,1704
db80.jpg,671,1252,874,1349,object,2272,1704
db80.jpg,1593,1182,1798,1350,object,2272,1704
db80.jpg,1395,830,1598,950,object,2272,1704
db80.jpg,148,479,360,585,object,2272,1704
db80.jpg,348,1228,568,1346,object,2272,1704
db80.jpg,1397,1276,1561,1437,object,2272,1704
db80.jpg,903,428,1065,548,object,2272,1704
db80.jpg,121,141,337,234,object,2272,1704
db80.jpg,1404,704,1578,828,object,2272,1704
db80.jpg,151,777,373,865,object,2272,1704
db80.jpg,906,1195,1122,1377,object,2272,1704
db80.jpg,396,240,612,316,object,2272,1704
db80.jpg,1314,418,1478,528,object,2272,1704
db80.jpg,1762,279,1914,379,object,2272,1704
db80.jpg,648,192,840,293,object,2272,1704
db80.jpg,1155,1206,1366,1345,object,2272,1704
db80.jpg,135,1199,297,1335,object,2272,1704
db80.jpg,885,175,1059,268,object,2272,1704
db80.jpg,1101,291,1258,402,object,2272,1704
db80.jpg,1291,148,1476,267,object,2272,1704
db80.jpg,672,307,824,420,object,2272,1704
db80.jpg,1760,411,1908,534,object,2272,1704
db80.jpg,1309,287,1481,400,object,2272,1704
db80.jpg,164,891,364,986,object,2272,1704
db80.jpg,1096,149,1261,259,object,2272,1704
db81.jpg,1618,772,1821,890,object,2272,1704
db81.jpg,1631,675,1803,775,object,2272,1704
db81.jpg,1026,1490,1243,1577,object,2272,1704
db81.jpg,791,1462,1016,1580,object,2272,1704
db81.jpg,773,1332,998,1467,object,2272,1704
db81.jpg,758,1162,981,1332,object,2272,1704
db81.jpg,68,1314,346,1402,object,2272,1704
db81.jpg,1827,1362,2221,1537,object,2272,1704
db81.jpg,683,5,903,105,object,2272,1704
db81.jpg,115,1413,356,1487,object,2272,1704
db81.jpg,1013,1253,1273,1492,object,2272,1704
db81.jpg,1302,1376,1719,1561,object,2272,1704
db81.jpg,1401,750,1601,900,object,2272,1704
db81.jpg,393,1335,646,1465,object,2272,1704
db81.jpg,1158,640,1408,735,object,2272,1704
db81.jpg,6,530,141,862,object,2272,1704
db81.jpg,1173,817,1383,895,object,2272,1704
db81.jpg,1952,244,2121,560,object,2272,1704
db81.jpg,951,5,1151,110,object,2272,1704
db81.jpg,951,245,1158,367,object,2272,1704
db81.jpg,943,110,1153,242,object,2272,1704
db81.jpg,1181,240,1378,375,object,2272,1704
db81.jpg,1428,10,1651,130,object,2272,1704
db81.jpg,1166,735,1396,815,object,2272,1704
db81.jpg,136,1495,381,1550,object,2272,1704
db81.jpg,143,672,356,717,object,2272,1704
db81.jpg,363,657,568,740,object,2272,1704
db81.jpg,391,832,603,892,object,2272,1704
db81.jpg,693,812,931,887,object,2272,1704
db81.jpg,688,727,903,805,object,2272,1704
db81.jpg,923,630,1146,722,object,2272,1704
db81.jpg,168,802,373,872,object,2272,1704
db81.jpg,370,741,601,822,object,2272,1704
db81.jpg,31,1090,308,1297,object,2272,1704
db81.jpg,1672,268,1834,381,object,2272,1704
db81.jpg,140,711,361,807,object,2272,1704
db81.jpg,1657,83,1876,235,object,2272,1704
db81.jpg,1400,590,1611,752,object,2272,1704
db81.jpg,1636,483,1833,672,object,2272,1704
db81.jpg,1942,738,2113,928,object,2272,1704
db81.jpg,2129,739,2300,930,object,2272,1704
db81.jpg,923,722,1156,807,object,2272,1704
db81.jpg,1311,1030,1668,1126,object,2272,1704
db81.jpg,132,181,371,287,object,2272,1704
db81.jpg,368,1098,606,1320,object,2272,1704
db81.jpg,386,178,623,282,object,2272,1704
db81.jpg,1809,1235,2152,1329,object,2272,1704
db81.jpg,1780,1128,2101,1212,object,2272,1704
db81.jpg,1321,1157,1662,1248,object,2272,1704
db81.jpg,1295,1235,1667,1330,object,2272,1704
db81.jpg,1187,107,1383,257,object,2272,1704
db81.jpg,362,550,585,656,object,2272,1704
db81.jpg,399,284,658,380,object,2272,1704
db81.jpg,681,120,903,247,object,2272,1704
db81.jpg,1171,526,1389,656,object,2272,1704
db81.jpg,137,545,326,663,object,2272,1704
db81.jpg,935,527,1125,658,object,2272,1704
db81.jpg,360,46,618,165,object,2272,1704
db81.jpg,695,648,908,736,object,2272,1704
db81.jpg,98,64,351,165,object,2272,1704
db81.jpg,1433,131,1631,244,object,2272,1704
db81.jpg,686,562,902,657,object,2272,1704
db81.jpg,691,253,913,382,object,2272,1704
db81.jpg,143,289,393,390,object,2272,1704
db81.jpg,1456,273,1631,388,object,2272,1704
db81.jpg,1049,1017,1254,1214,object,2272,1704
db82.jpg,651,727,828,830,object,2272,1704
db82.jpg,663,825,823,935,object,2272,1704
db82.jpg,836,757,998,847,object,2272,1704
db82.jpg,1026,767,1188,842,object,2272,1704
db82.jpg,1016,680,1178,765,object,2272,1704
db82.jpg,1216,680,1406,767,object,2272,1704
db82.jpg,651,612,821,730,object,2272,1704
db82.jpg,1223,767,1401,837,object,2272,1704
db82.jpg,826,842,988,930,object,2272,1704
db82.jpg,526,815,653,912,object,2272,1704
db82.jpg,148,730,293,817,object,2272,1704
db82.jpg,481,597,653,715,object,2272,1704
db82.jpg,343,827,516,910,object,2272,1704
db82.jpg,341,735,503,822,object,2272,1704
db82.jpg,296,635,466,725,object,2272,1704
db82.jpg,178,815,341,927,object,2272,1704
db82.jpg,131,645,283,727,object,2272,1704
db82.jpg,8,830,171,922,object,2272,1704
db82.jpg,6,745,151,820,object,2272,1704
db82.jpg,1,642,128,730,object,2272,1704
db82.jpg,2008,272,2161,380,object,2272,1704
db82.jpg,1223,847,1396,927,object,2272,1704
db82.jpg,503,722,656,815,object,2272,1704
db82.jpg,1423,715,1621,785,object,2272,1704
db82.jpg,1638,1347,1778,1447,object,2272,1704
db82.jpg,1433,862,1596,925,object,2272,1704
db82.jpg,76,1350,256,1447,object,2272,1704
db82.jpg,46,1225,223,1347,object,2272,1704
db82.jpg,258,1365,393,1457,object,2272,1704
db82.jpg,178,1112,396,1252,object,2272,1704
db82.jpg,438,1400,618,1470,object,2272,1704
db82.jpg,638,1397,816,1490,object,2272,1704
db82.jpg,633,1275,801,1400,object,2272,1704
db82.jpg,613,1105,821,1280,object,2272,1704
db82.jpg,1396,1470,1613,1517,object,2272,1704
db82.jpg,1363,1397,1601,1462,object,2272,1704
db82.jpg,2006,152,2173,257,object,2272,1704
db82.jpg,2001,1422,2173,1517,object,2272,1704
db82.jpg,2053,1107,2258,1312,object,2272,1704
db82.jpg,2116,865,2251,942,object,2272,1704
db82.jpg,2128,800,2266,867,object,2272,1704
db82.jpg,2141,727,2263,795,object,2272,1704
db82.jpg,2138,632,2268,727,object,2272,1704
db82.jpg,1928,872,2073,945,object,2272,1704
db82.jpg,1936,800,2088,870,object,2272,1704
